Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Start_Year,Start_Month,Start_Day,Start_Hour,Start_Minute,Start_Second,End_Year,End_Month,End_Day,End_Hour,End_Minute,End_Second
2,38.74410200000001,-121.270569,,,0.0,I-80 E,Roseville,Placer,CA,95678,US,US/Pacific,KMCC,2016-06-28 15:55:00,98.1,23.36869565217391,15.0,29.87,9.0,SW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,15,53,53,2016,6,28,16,53,53
1,38.373032,-121.358482,,,0.0,CA-99 N,Elk Grove,Sacramento,CA,95624,US,US/Pacific,KSAC,2016-06-28 15:53:00,98.1,23.36869565217391,17.0,29.86,10.0,SW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,16,8,58,2016,6,28,17,8,58
1,38.664238,-121.244255,,,0.0,Kenneth Ave,Fair Oaks,Sacramento,CA,95628-3828,US,US/Pacific,KMHR,2016-06-28 15:45:00,98.1,23.36869565217391,15.0,29.86,10.0,WSW,10.4,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,6,28,16,9,40,2016,6,28,17,9,40
2,37.545372,-122.369919,,,0.0,Junipero Serra Fwy N,Burlingame,San Mateo,CA,94010,US,US/Pacific,KSFO,2016-06-28 16:56:00,61.0,23.36869565217391,67.0,29.95,10.0,NW,17.3,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,16,36,53,2016,6,28,17,6,53
2,37.72506,-122.137413,,,0.0,I-580 W,San Leandro,Alameda,CA,94577,US,US/Pacific,KOAK,2016-06-28 16:53:00,68.0,23.36869565217391,56.0,29.95,10.0,West,17.3,0.021145833333333332,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,16,39,15,2016,6,28,17,9,15
1,38.241405,-121.51239,,,0.0,Grove St,Walnut Grove,Sacramento,CA,95690-9775,US,US/Pacific,KSAC,2016-06-28 15:53:00,98.1,23.36869565217391,17.0,29.86,10.0,SW,8.1,0.021145833333333332,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,16,14,43,2016,6,28,17,14,43
1,38.207588,-121.264046,,,0.0,CA-99 S,Acampo,San Joaquin,CA,95220,US,US/Pacific,KSCK,2016-06-28 16:55:00,98.1,23.36869565217391,17.0,29.85,10.0,NW,11.5,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,16,45,10,2016,6,28,17,45,10
1,38.932369,-121.09081299999998,,,0.0,New Airport Rd,Auburn,Placer,CA,95603,US,US/Pacific,KAUN,2016-06-28 16:55:00,98.1,23.36869565217391,12.0,29.97,10.0,West,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,6,28,16,50,1,2016,6,28,17,50,1
2,37.852531,-122.299873,,,0.0,I-580 E,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-06-28 17:53:00,64.9,23.36869565217391,61.0,29.95,10.0,WNW,17.3,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,17,25,30,2016,6,28,17,55,30
2,37.764431,-122.217583,,,0.0,Nimitz Fwy S,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,2016-06-28 17:53:00,64.9,23.36869565217391,61.0,29.95,10.0,WNW,17.3,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,17,26,47,2016,6,28,17,56,47
2,37.74382,-122.199333,,,0.0,Nimitz Fwy S,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,2016-06-28 17:53:00,64.9,23.36869565217391,61.0,29.95,10.0,WNW,17.3,0.021145833333333332,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,17,24,27,2016,6,28,17,54,27
2,38.562206,-121.487221,,,0.0,Capital City Fwy W,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-06-28 16:53:00,98.1,23.36869565217391,15.0,29.84,10.0,SSW,10.4,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,17,22,27,2016,6,28,18,22,27
2,38.559971,-121.466576,,,0.0,US-50 E,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-06-28 17:53:00,98.1,23.36869565217391,20.0,29.83,10.0,SW,12.7,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,17,30,52,2016,6,28,18,30,52
2,38.62479,-121.517189,,,0.0,I-80 E,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,2016-06-28 17:55:00,98.1,23.36869565217391,10.0,29.83,9.0,WSW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,18,2,23,2016,6,28,19,2,23
2,38.564735,-121.497742,,,0.0,Capital City Fwy E,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-06-28 17:53:00,98.1,23.36869565217391,20.0,29.83,10.0,SW,12.7,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,18,0,42,2016,6,28,19,0,42
2,38.8764,-121.129929,,,0.0,I-80 E,Newcastle,Placer,CA,95658,US,US/Pacific,KAUN,2016-06-28 17:55:00,98.1,23.36869565217391,12.0,29.95,10.0,WSW,4.6,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,18,0,4,2016,6,28,19,0,4
2,38.64341,-121.434265,,,0.0,I-80 W,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-06-28 18:35:00,98.1,23.36869565217391,11.0,29.83,9.0,SSW,8.1,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,18,41,34,2016,6,28,20,11,34
2,37.789341,-122.25428,,,0.0,I-880 N,Oakland,Alameda,CA,94606,US,US/Pacific,KOAK,2016-06-28 18:53:00,63.0,23.36869565217391,65.0,29.94,10.0,West,16.1,0.021145833333333332,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,19,8,52,2016,6,28,19,38,52
2,37.700111,-121.778809,,,0.0,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-28 18:53:00,87.1,23.36869565217391,24.0,29.88,10.0,WSW,8.1,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,19,7,46,2016,6,28,19,37,46
2,37.700111,-121.778809,,,0.0,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-28 18:53:00,87.1,23.36869565217391,24.0,29.88,10.0,WSW,8.1,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,19,9,56,2016,6,28,19,39,56
2,38.68597000000001,-121.333305,,,0.0,I-80 W,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2016-06-28 19:15:00,98.1,23.36869565217391,15.0,29.84,10.0,South,10.4,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,19,12,41,2016,6,28,20,12,41
1,37.938988,-121.23455,,,0.0,CA-99 N,Stockton,San Joaquin,CA,95215,US,US/Pacific,KSCK,2016-06-28 18:55:00,95.0,23.36869565217391,22.0,29.85,10.0,WNW,12.7,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,19,14,54,2016,6,28,20,44,54
2,38.758034,-121.261528,,,0.0,I-80 E,Roseville,Placer,CA,95661,US,US/Pacific,KMCC,2016-06-28 19:55:00,95.0,23.36869565217391,20.0,29.85,10.0,South,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,20,4,29,2016,6,28,21,4,29
2,38.671066,-121.590378,,,0.0,CA-16 E,Sacramento,Sacramento,CA,95837,US,US/Pacific,KSMF,2016-06-28 20:53:00,84.0,23.36869565217391,34.0,29.83,10.0,South,13.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,6,28,20,34,27,2016,6,28,21,34,27
2,38.621254,-121.523941,,,0.0,I-80 E,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,2016-06-28 20:35:00,89.6,23.36869565217391,26.0,29.85,9.0,SSW,9.2,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,6,28,20,42,31,2016,6,28,21,42,31
1,38.423725,-121.395569,,,0.0,Laguna Blvd,Elk Grove,Sacramento,CA,95758,US,US/Pacific,KSAC,2016-06-28 20:53:00,82.0,23.36869565217391,35.0,29.85,10.0,South,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,20,31,51,2016,6,28,21,31,51
1,38.558155,-121.386147,,,0.0,El Dorado Fwy W,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2016-06-28 20:45:00,82.4,23.36869565217391,35.0,29.85,10.0,WSW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,28,20,30,54,2016,6,28,21,30,54
2,37.941891,-121.298233,,,0.0,I-5 N,Stockton,San Joaquin,CA,95206,US,US/Pacific,KSCK,2016-06-28 20:55:00,84.9,23.36869565217391,23.0,29.86,10.0,West,10.4,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,6,28,20,49,56,2016,6,28,21,49,56
2,38.604618,-122.592873,,,0.0,Lake County Hwy,Calistoga,Napa,CA,94515-9740,US,US/Pacific,KSTS,2016-06-28 20:53:00,64.9,23.36869565217391,61.0,29.88,9.0,SSE,9.2,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,6,28,20,50,33,2016,6,28,21,50,33
2,37.953571,-121.309471,,,0.0,I-5 N,Stockton,San Joaquin,CA,95203,US,US/Pacific,KSCK,2016-06-28 20:55:00,84.9,23.36869565217391,23.0,29.86,10.0,West,10.4,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,6,28,21,25,41,2016,6,28,22,25,41
2,37.467045,-122.152321,,,0.0,Bayshore Fwy S,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,2016-06-28 20:47:00,62.6,23.36869565217391,82.0,29.95,10.0,NNW,12.7,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,6,28,21,46,4,2016,6,28,22,16,4
2,37.47588,-121.932259,,,0.0,I-880 N,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2016-06-28 20:47:00,62.6,23.36869565217391,82.0,29.95,10.0,NNW,12.7,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,6,28,22,22,1,2016,6,28,23,12,8
2,38.061592,-121.374031,,,0.0,I-5 S,Stockton,San Joaquin,CA,95209,US,US/Pacific,KSCK,2016-06-28 22:55:00,79.0,23.36869565217391,27.0,29.87,10.0,West,10.4,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,6,28,22,31,38,2016,6,28,23,31,38
1,37.724804,-121.692116,,,0.0,Altamont Pass Rd,Livermore,Alameda,CA,94550,US,US/Pacific,KLVK,2016-06-28 23:53:00,66.9,23.36869565217391,51.0,29.91,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,6,28,23,34,48,2016,6,29,0,4,48
1,38.507656,-122.719826,,,0.0,Cross Creek Rd,Santa Rosa,Sonoma,CA,95403,US,US/Pacific,KSTS,2016-06-29 00:53:00,54.0,23.36869565217391,83.0,29.89,8.0,South,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,6,29,0,4,54,2016,6,29,0,34,54
1,38.095749,-122.23443600000002,,,0.0,Benicia Rd,Vallejo,Solano,CA,94590-7131,US,US/Pacific,KAPC,2016-06-29 00:54:00,57.0,23.36869565217391,89.0,29.91,9.0,SSW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,6,29,0,3,58,2016,6,29,0,33,58
1,36.967934,-121.99794,,,0.0,7th Ave,Santa Cruz,Santa Cruz,CA,95062-3912,US,US/Pacific,KWVI,2016-06-29 00:53:00,52.0,23.36869565217391,93.0,29.96,9.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,6,29,0,15,15,2016,6,29,0,45,15
1,36.987213,-122.003967,,,0.0,Fairmount Ave,Santa Cruz,Santa Cruz,CA,95062,US,US/Pacific,KWVI,2016-06-29 00:53:00,52.0,23.36869565217391,93.0,29.96,9.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2016,6,29,0,19,48,2016,6,29,0,49,48
1,37.953987,-121.234261,,,0.0,E Main St,Stockton,San Joaquin,CA,95215-6727,US,US/Pacific,KSCK,2016-06-29 00:55:00,73.0,23.36869565217391,39.0,29.86,10.0,North,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2016,6,29,0,41,13,2016,6,29,1,26,13
1,38.684624,-123.426376,,,0.0,Highway 1,The Sea Ranch,Sonoma,CA,95497,US,US/Pacific,KUKI,2016-06-29 00:56:00,68.0,23.36869565217391,55.0,29.91,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,6,29,1,23,20,2016,6,29,2,23,20
1,37.349121,-121.993225,,,0.0,Granada Ave,Santa Clara,Santa Clara,CA,95051-3402,US,US/Pacific,KSJC,2016-06-29 01:53:00,60.1,23.36869565217391,78.0,29.94,10.0,NNW,5.8,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,2016,6,29,1,52,10,2016,6,29,2,52,10
1,37.645161,-122.404831,,,0.0,S Airport Blvd,South San Francisco,San Mateo,CA,94080-6704,US,US/Pacific,KSFO,2016-06-29 01:56:00,54.0,23.36869565217391,83.0,29.95,10.0,WNW,15.0,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2016,6,29,1,54,1,2016,6,29,2,54,1
2,37.468521,-122.292183,,,0.0,Junipero Serra Fwy N,Redwood City,San Mateo,CA,94062,US,US/Pacific,KSQL,2016-06-29 01:55:00,57.2,23.36869565217391,77.0,29.96,10.0,NW,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,6,29,1,52,43,2016,6,29,2,52,43
1,38.246796,-122.627808,,,0.0,E Washington St,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,2016-06-29 03:15:00,48.2,23.36869565217391,100.0,29.95,5.0,NNW,4.6,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,6,29,3,18,42,2016,6,29,4,18,42
2,37.785542,-122.39138,,,0.0,James Lick Fwy N,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-06-29 03:53:00,55.9,23.36869565217391,84.0,29.95,9.0,WNW,6.9,0.021145833333333332,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,6,29,3,27,23,2016,6,29,4,27,23
1,37.959,-122.052406,,,0.0,CA-242 S,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2016-06-29 05:53:00,59.0,23.36869565217391,72.0,29.88,9.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,5,59,23,2016,6,29,6,43,0
2,37.855087,-122.02961,,,0.0,I-680 S,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2016-06-29 05:53:00,59.0,23.36869565217391,72.0,29.88,9.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,6,29,5,33,13,2016,6,29,6,43,0
1,38.221317,-122.238693,,,0.0,Jameson Canyon Rd,American Canyon,Napa,CA,94503,US,US/Pacific,KAPC,2016-06-29 06:54:00,55.0,23.36869565217391,93.0,29.93,9.0,WSW,9.2,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,6,47,34,2016,6,29,7,28,0
1,37.595875,-121.886383,,,0.0,Bond Ln,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2016-06-29 06:53:00,57.9,23.36869565217391,78.0,29.94,10.0,WNW,6.9,0.021145833333333332,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,6,29,19,2016,6,29,7,8,0
1,37.096439,-122.100723,,,0.0,Alba Rd,Ben Lomond,Santa Cruz,CA,95005-9262,US,US/Pacific,KWVI,2016-06-29 07:40:00,51.1,23.36869565217391,100.0,30.0,0.8,Calm,9.396476547016075,0.021145833333333332,Mist,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,7,39,21,2016,6,29,8,9,21
1,38.162251,-121.612297,,,0.0,1st St,Isleton,Sacramento,CA,95641,US,US/Pacific,KSUU,2016-06-29 07:58:00,61.2,23.36869565217391,73.0,29.9,10.0,SW,17.3,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,7,53,42,2016,6,29,8,23,42
1,37.75404,-121.485123,,,0.0,W Grant Line Rd,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-06-29 06:55:00,68.0,23.36869565217391,52.0,29.88,10.0,NNW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,7,20,30,2016,6,29,8,20,30
1,37.855412,-121.039825,,,0.0,Mariposa Rd,Escalon,San Joaquin,CA,95320-8515,US,US/Pacific,KMOD,2016-06-29 07:53:00,77.0,23.36869565217391,39.0,29.89,10.0,NNW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,7,40,44,2016,6,29,8,10,44
1,38.387066,-122.835098,,,0.0,Lynch Rd,Sebastopol,Sonoma,CA,95472-4644,US,US/Pacific,KSTS,2016-06-29 08:00:00,50.0,23.36869565217391,96.0,29.95,2.0,South,4.6,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,8,3,31,2016,6,29,8,49,0
1,36.989685,-122.021805,,,0.0,CA-17 N,Santa Cruz,Santa Cruz,CA,95060,US,US/Pacific,KWVI,2016-06-29 08:13:00,52.0,23.36869565217391,97.0,30.0,4.0,South,4.6,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,8,16,18,2016,6,29,8,46,18
2,38.416264,-121.897232,,,0.0,Midway Rd,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,2016-06-29 08:15:00,66.2,23.36869565217391,64.0,29.91,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,8,14,5,2016,6,29,8,44,5
1,36.87112800000001,-121.785408,,,0.0,Trafton Rd,Moss Landing,Monterey,CA,95039-9641,US,US/Pacific,KWVI,2016-06-29 08:13:00,52.0,23.36869565217391,97.0,30.0,4.0,South,4.6,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,8,15,42,2016,6,29,8,45,42
1,36.871086,-121.66745,,,0.0,San Juan Rd,Aromas,Monterey,CA,95004-9033,US,US/Pacific,KWVI,2016-06-29 08:13:00,52.0,23.36869565217391,97.0,30.0,4.0,South,4.6,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,8,14,57,2016,6,29,8,44,57
2,37.740891,-121.505043,,,0.0,I-205 W,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-06-29 07:55:00,73.0,23.36869565217391,51.0,29.89,10.0,NW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,8,8,1,2016,6,29,8,38,1
1,38.714504,-121.475502,,,0.0,El Rio Ave,Elverta,Sacramento,CA,95626-9218,US,US/Pacific,KMCC,2016-06-29 08:15:00,71.6,23.36869565217391,46.0,29.92,7.0,SE,4.6,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2016,6,29,8,10,56,2016,6,29,8,40,56
2,38.482731,-121.811592,,,0.0,I-80 W,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,2016-06-29 08:55:00,71.6,23.36869565217391,53.0,29.92,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,8,50,41,2016,6,29,9,20,41
1,37.865192,-121.667648,,,0.0,Vasco Rd,Byron,Contra Costa,CA,94514,US,US/Pacific,KLVK,2016-06-29 08:53:00,66.0,23.36869565217391,60.0,29.95,10.0,NW,4.6,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,6,29,8,36,26,2016,6,29,9,22,2
2,38.149616,-121.39951299999998,,,0.0,I-5 S,Lodi,San Joaquin,CA,95242,US,US/Pacific,KSCK,2016-06-29 07:55:00,73.0,23.36869565217391,51.0,29.89,10.0,NW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,8,24,17,2016,6,29,9,24,17
1,36.431648,-121.337425,,,0.0,El Camino Real S,Soledad,Monterey,CA,93960,US,US/Pacific,KSNS,2016-06-29 08:53:00,55.0,23.36869565217391,83.0,30.04,9.0,WNW,5.8,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,8,50,6,2016,6,29,9,20,6
1,38.247784,-122.62973,,,0.0,US-101 S,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,2016-06-29 09:15:00,59.0,23.36869565217391,72.0,30.0,7.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,9,14,52,2016,6,29,9,44,52
2,37.737488,-122.402237,,,0.0,I-280 S,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-06-29 09:56:00,57.9,23.36869565217391,72.0,30.01,10.0,WNW,15.0,0.021145833333333332,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,6,29,9,52,33,2016,6,29,10,22,33
